id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1558994149961236482,1558994149961236482,2022-08-14 21:49:04 EDT,2022-08-14,21:49:04,-0400,1481335783827337217,sibia__,•°jæ♡ || k/ia~,,Selamat hari kemerdekaan Korea Selatan 🇰🇷 semoga salah satu warga mu jadi jodoh ku eaa🙏🏻,in,[],[],[],0,1,0,[],[],https://twitter.com/sibia__/status/1558994149961236482,False,,0,,,,,,,,[],,,,
1558994131413635072,1558994131413635072,2022-08-14 21:49:00 EDT,2022-08-14,21:49:00,-0400,1487071568282882048,jendelacianjur,Jendela Cianjur,,"JIMIN Impact Memang Tiada Tanding! Kembali ke Korea Disambut Kerumunan Besar, Bajunya pun SOLD OUT di Pasaran  #Jimin #BTS   https://t.co/wmus5mLagB",in,[],['https://cianjur.pikiran-rakyat.com/entertainment/pr-055276973/jimin-impact-memang-tiada-tanding-kembali-ke-korea-disambut-kerumunan-besar-bajunya-pun-sold-out-di-pasaran'],[],0,0,0,"['jimin', 'bts']",[],https://twitter.com/JendelaCianjur/status/1558994131413635072,False,,0,,,,,,,,[],,,,
1558994130289979392,1558994130289979392,2022-08-14 21:49:00 EDT,2022-08-14,21:49:00,-0400,1902205046,bratzzkdlin,Bratz Boi KAI,,can’t wait to fly to korea to watch smtown live aaaack!!!🥹🫶🏻,en,[],[],[],0,0,0,[],[],https://twitter.com/bratzzkdlin/status/1558994130289979392,False,,0,,,,,,,,[],,,,
1558994120982806530,1558994120982806530,2022-08-14 21:48:57 EDT,2022-08-14,21:48:57,-0400,1428618977681448962,galuna_art1221,galuna⁷ in a box 'ㅅ',,3 days before ✈ korea,en,[],[],[],2,0,1,[],[],https://twitter.com/galuna_art1221/status/1558994120982806530,False,,0,,,,,,,,[],,,,
1558994060940963842,1558994060940963842,2022-08-14 21:48:43 EDT,2022-08-14,21:48:43,-0400,1246471244825759746,_paujii,Jiong,,Sebelah gw orang korea napa nyasar ampe undip,in,[],[],[],0,0,0,[],[],https://twitter.com/_paujii/status/1558994060940963842,False,,0,,,,,,,,[],,,,
1558994055186378755,1558634446634758146,2022-08-14 21:48:42 EDT,2022-08-14,21:48:42,-0400,1225981037127159808,aachen94399527,Aachen,,"@Strathaird1 @mariocavolo After China beat the US in Korea, US sanctioned China and prevented China from getting oil and making fertilizer.  That was part of the problem, and the constant threat to invade China and nuke China.  Yes, US was a major part of the problem.",en,[],[],[],0,0,0,[],[],https://twitter.com/Aachen94399527/status/1558994055186378755,False,,0,,,,,,,,"[{'screen_name': 'Strathaird1', 'name': 'Strathaird', 'id': '1442603412894351364'}, {'screen_name': 'mariocavolo', 'name': 'Mario Cavolo', 'id': '18626979'}]",,,,
1558994029446152195,1558994029446152195,2022-08-14 21:48:35 EDT,2022-08-14,21:48:35,-0400,1058344182610300930,modooborahae,bora 💜 (slow),,"I know my personal policy is to try to read everything and keep an open mind but ffs it’s hard when 99% of the stuff about BTS, Korean music, Kpop, Korea in general is just straight up stupid shit. 😩😭",en,[],[],[],4,12,86,[],[],https://twitter.com/modooborahae/status/1558994029446152195,False,,0,,,,,,,,[],,,,
1558993999108616193,1558993999108616193,2022-08-14 21:48:28 EDT,2022-08-14,21:48:28,-0400,997399350190866433,jaccozed,Jacco Zwetsloot,,"I've never read Salman Rushdie's ""Satanic Verses"" and rarely read fiction (or anything not related somehow to Korea) but suddenly I feel a strong urge to do so.  #SatanicVerses #SalmanRushdie",en,[],[],[],0,0,3,"['satanicverses', 'salmanrushdie']",[],https://twitter.com/JaccoZed/status/1558993999108616193,False,,0,,,,,,,,[],,,,
1558993989092663304,1558993989092663304,2022-08-14 21:48:26 EDT,2022-08-14,21:48:26,-0400,962024963149565952,britmartinez,Brittany Martinez,,Went down a North Korea rabbit hole tonight. Apparently there’s only one hotel that tourists can stay in and it’s locked at night so you can’t leave.,en,[],[],[],4,4,34,[],[],https://twitter.com/BritMartinez/status/1558993989092663304,False,,0,,,,,,,,[],,,,
1558993984319397888,1558993432567111680,2022-08-14 21:48:25 EDT,2022-08-14,21:48:25,-0400,1255303696004591616,natojew,(((.DemocracyEnjoyer..))) 🇺🇦🇺🇲,,@explophile For backing *north Korea*? Yeah lol because that's a tankie take.,en,[],[],[],1,0,0,[],[],https://twitter.com/NATOJew/status/1558993984319397888,False,,0,,,,,,,,"[{'screen_name': 'explophile', 'name': '🏭trot🪧 Racheal🥒Sanchez🇻🇪', 'id': '1531538498376896512'}]",,,,
1558993978241863680,1558993978241863680,2022-08-14 21:48:23 EDT,2022-08-14,21:48:23,-0400,1536721327381393409,lovehendrix1974,ピエール ジノリ,,Fender Koreaなんてあるんだね なお、六角レンチ買いに来ました  https://t.co/A2euXEsbY8,ja,[],[],['https://pbs.twimg.com/media/FaKowBJVUAApQGJ.jpg'],0,0,8,[],[],https://twitter.com/lovehendrix1974/status/1558993978241863680,False,,1,https://pbs.twimg.com/media/FaKowBJVUAApQGJ.jpg,,,,,,,[],,,,
1558993970491174912,1558942687394689025,2022-08-14 21:48:21 EDT,2022-08-14,21:48:21,-0400,1362367469864689664,kazuhe4rt,cal,,@somayuwki south korea?,en,[],[],[],0,0,0,[],[],https://twitter.com/KAZUHE4RT/status/1558993970491174912,False,,0,,,,,,,,"[{'screen_name': 'somayuwki', 'name': 'tgif', 'id': '1547737805560107008'}]",,,,
1558993949234462720,1558993949234462720,2022-08-14 21:48:16 EDT,2022-08-14,21:48:16,-0400,1439869951393742849,lyll4hwi,misea 🐿,,"wts lfb ph 🇵🇭  tnx pob and pc  - sold as tingi but can be sold as set - ₱5,250 (set)  - payo / dop nego - mop: gcash - mod: sco / ggx - rfs: need funds  wts wtb tnx way up album pob pc music korea mukor ktown4u tnx union dmm blip id card  #lyll4hwi_sells  https://t.co/3DycaGUq4l",en,[],[],['https://pbs.twimg.com/media/FaKouwJaUAYDwAr.jpg'],1,0,0,['lyll4hwi_sells'],[],https://twitter.com/lyll4hwi/status/1558993949234462720,False,,1,https://pbs.twimg.com/media/FaKouwJaUAYDwAr.jpg,,,,,,,[],,,,
1558993937410539520,1558993937410539520,2022-08-14 21:48:14 EDT,2022-08-14,21:48:14,-0400,2869337420,hsctwt,FortniteFan42,,"One day we’ll smoke a backwoods in a reunified Korea, this much I can promise you",en,[],[],[],0,0,1,[],[],https://twitter.com/HsCtwt/status/1558993937410539520,False,,0,,,,,,,,[],,,,
1558993933757476864,1558922250111389699,2022-08-14 21:48:13 EDT,2022-08-14,21:48:13,-0400,734183515508617217,ohdavyweekley,Davy Weekley,,"@UrbanJerseyGuy Possibly an unpopular opinion, but I think graffiti makes a neighborhood look trashier and worse like 99 percent of the time. Graffiti seems to be more of an American thing. I think seldom see it here in Korea.",en,[],[],[],0,0,0,[],[],https://twitter.com/Ohdavyweekley/status/1558993933757476864,False,,0,,,,,,,,"[{'screen_name': 'UrbanJerseyGuy', 'name': 'Urban Jersey Guy', 'id': '1432155009442107395'}]",,,,
1558989364507852800,1558989364507852800,2022-08-14 21:30:03 EDT,2022-08-14,21:30:03,-0400,975044293671903234,mix_kor,MIX 봇,,【혼돈 MIX】 와 와 와루도카오스! 쇼교 코구레 시구레 카구라 콘고산 쇼슈샤,ko,[],[],[],0,0,0,[],[],https://twitter.com/MIX_kor/status/1558989364507852800,False,,0,,,,,,,,[],,,,
1558989320140521472,1558989320140521472,2022-08-14 21:29:53 EDT,2022-08-14,21:29:53,-0400,972052345914732544,cf_kor,クラフィ円卓コピペbot,,ランス「彼女？いるけど？えっいないの？嘘…え？本当にいない？フッ…作り方、教えてやろうか？ まず地面に魔法陣を描きます」 ライオネル「待て」,ja,[],[],[],0,0,0,[],[],https://twitter.com/cf_kor/status/1558989320140521472,False,,0,,,,,,,,[],,,,
1558989175151804417,1558989175151804417,2022-08-14 21:29:18 EDT,2022-08-14,21:29:18,-0400,1544706216621793280,joong_korfc,JoongArchenKorFC,,다들 잊지 않으셨죠?? 두근두근💓 중이 50만 팔로우 축하 트랜딩 이벤트까지 앞으로 1분!!!  @ChenRcj  #จุงอาเชน,ko,"[{'screen_name': 'chenrcj', 'name': 'จุง', 'id': '1063930322105090050'}]",[],[],0,0,0,['จุงอาเชน'],[],https://twitter.com/Joong_KorFC/status/1558989175151804417,False,,0,,,,,,,,[],,,,
1558989007786319872,1558989007786319872,2022-08-14 21:28:38 EDT,2022-08-14,21:28:38,-0400,1503908183731060739,charkor29,CK,,"Trump Family History: Donald, Fred, and the Ku Klux Klan   https://t.co/bTFQHWFqHy # via @HuffPostPol",en,"[{'screen_name': 'huffpostpol', 'name': 'huffpost politics', 'id': '15458694'}]",['https://www.huffpost.com/entry/trump-family-history-donald-fred-and-the-ku-klux_b_588e549de4b0cd25e4904a3f?utm_campaign=share_twitter&ncid=engmodushpmg00000004'],[],0,0,0,[],[],https://twitter.com/CharKor29/status/1558989007786319872,False,,0,,,,,,,,[],,,,
1558988997623713794,1558988997623713794,2022-08-14 21:28:36 EDT,2022-08-14,21:28:36,-0400,1468906807120646145,webnoevlss,FLFL kor ver (0:53),,subject orientation and all thats in my head is Wen Junhui somebody save me,en,[],[],[],0,0,0,[],[],https://twitter.com/webnoevlss/status/1558988997623713794,False,,0,,,,,,,,[],,,,
1558988993605533696,1558988862822952960,2022-08-14 21:28:35 EDT,2022-08-14,21:28:35,-0400,1350420001505755137,jkteam_kor,정국 한국팀,,1028  I vote #Jungkook of @BTS_twt as Artist of the Summer 2022 for #AudacyAOTS,en,"[{'screen_name': 'bts_twt', 'name': '방탄소년단', 'id': '335141638'}]",[],[],1,2,1,"['jungkook', 'audacyaots']",[],https://twitter.com/JKTEAM_KOR/status/1558988993605533696,False,,0,,,,,,,,[],,,,
1558988982473613315,1558876622631092225,2022-08-14 21:28:32 EDT,2022-08-14,21:28:32,-0400,1329633913791254529,a_a_kor_2,Andrey,,@bubchengirl @the_ins_ru точно!,ru,[],[],[],0,0,0,[],[],https://twitter.com/a_a_kor_2/status/1558988982473613315,False,,0,,,,,,,,"[{'screen_name': 'bubchengirl', 'name': '🐾 Угрюмая Ване4ка 🤍💙🤍', 'id': '1237473065140961281'}, {'screen_name': 'the_ins_ru', 'name': 'The Insider', 'id': '2204962638'}]",,,,
1558988869793882112,1558988869793882112,2022-08-14 21:28:05 EDT,2022-08-14,21:28:05,-0400,1310355366,garfieldbot_kor,가필드 봇,,오디(Odie)는 나랑 같은 집에서 사는 개야. 매우 멍청하며 늘 혀를 내밀고 있고 침 흘리는 것이 특수능력이지. 같이 놀면 재미는 있어. 놀려도 못 알아듣거든.,ko,[],[],[],0,0,0,[],[],https://twitter.com/GarfieldBot_Kor/status/1558988869793882112,False,,0,,,,,,,,[],,,,
1558988862822952960,1558988862822952960,2022-08-14 21:28:04 EDT,2022-08-14,21:28:04,-0400,1350420001505755137,jkteam_kor,정국 한국팀,,200 Replies   Artist of the Summer 2022  I vote #Jungkook of @BTS_twt for #AudacyAOTS  https://t.co/cp1hQ2huXp,en,"[{'screen_name': 'bts_twt', 'name': '방탄소년단', 'id': '335141638'}]",[],['https://pbs.twimg.com/tweet_video_thumb/FaKkFGvagAAEurT.jpg'],26,17,16,"['jungkook', 'audacyaots']",[],https://twitter.com/JKTEAM_KOR/status/1558988862822952960,False,,1,https://pbs.twimg.com/tweet_video_thumb/FaKkFGvagAAEurT.jpg,,,,,,,[],,,,
1558988797672554496,1558988797672554496,2022-08-14 21:27:48 EDT,2022-08-14,21:27:48,-0400,146066313,kor_celebrities,韓流ツイッター,,歌手コ・ウリム、 “フィギュアクイーン”キム・ヨナも惚れた｢爽やかイケメン｣の魅力  https://t.co/1ZS6103949,ja,[],['https://www.wowkorea.jp/news/enter/2022/0815/10359953.html'],[],0,0,0,[],[],https://twitter.com/kor_celebrities/status/1558988797672554496,False,,0,,,,,,,,[],,,,
1558988771403907072,1558988771403907072,2022-08-14 21:27:42 EDT,2022-08-14,21:27:42,-0400,627146403,kor_z_f7,こじ丸8号,,キュイーーーン↺↺↺＼ﾊﾟｧﾝ／テ⇙テ⇗テ⇖テ⇘テテｗｗ ↙↗⇅ﾃﾚﾚﾚ⇈↙↗↖↘ﾃﾚﾚﾚ⇊ｗｗ ⇄⇄ﾃﾚﾚ↓↱↙⇀↖⇁テテ↘↘ｗｗ ↙↗⇅ﾃﾚﾚﾚ⇈↙↗↖↘ﾃﾚﾚﾚ⇊ｗｗ ⇊⇈ﾃｰﾃﾚ↵テ➙テ➘テ➙テ➚ ✝ﾋﾟｭｳｩｩﾝ✝ □□■□ ■■■■ □□■□ □□■□,ja,[],[],[],0,0,0,[],[],https://twitter.com/kor_z_f7/status/1558988771403907072,False,,0,,,,,,,,[],,,,
1558988730827825152,1558988730827825152,2022-08-14 21:27:32 EDT,2022-08-14,21:27:32,-0400,1528404227181416448,midway_41_kor,CV-41 USS Midway,,イ·ジョンチャン会長も登場しました。 彼は一時国会議員で、国情院長でした。  https://t.co/2UXWB5qkn5,ja,[],[],['https://pbs.twimg.com/media/FaKj_OcacAEzALM.jpg'],0,0,0,[],[],https://twitter.com/Midway_41_KOR/status/1558988730827825152,False,,1,https://pbs.twimg.com/media/FaKj_OcacAEzALM.jpg,,,,,,,[],,,,
1558988597784879104,1558987104096768000,2022-08-14 21:27:00 EDT,2022-08-14,21:27:00,-0400,1504440765535031305,hayacchi_kor,하얏치 HAYACCHI,,@__Creeker ㅏ아아아아악 감사합니다,ko,[],[],[],0,0,0,[],[],https://twitter.com/hayacchi_kor/status/1558988597784879104,False,,0,,,,,,,,"[{'screen_name': '__Creeker', 'name': 'Creeker', 'id': '1023263882922479617'}]",,,,
1558988525281820672,1558987104096768000,2022-08-14 21:26:43 EDT,2022-08-14,21:26:43,-0400,1023263882922479617,__creeker,Creeker,,@hayacchi_kor 개추개추!!!!!!!,ko,[],[],[],1,0,0,[],[],https://twitter.com/__Creeker/status/1558988525281820672,False,,0,,,,,,,,"[{'screen_name': 'hayacchi_kor', 'name': '하얏치 HAYACCHI', 'id': '1504440765535031305'}]",,,,
1558988520026357762,1558988520026357762,2022-08-14 21:26:42 EDT,2022-08-14,21:26:42,-0400,110936167,happytraffic,국가교통정보센터,,"[강원권 공사] 국도42호선 평창 평창교 ○ 일시: 08월 15일 10:10 ~ ○ 위치: 평창군 평창읍 상리 409 평창교 (평창방향) ○ 내용: 평창방향 차단 후 공사중, 정선방향차로 이용 교차통행 #traffic_kor  https://t.co/i4uIwBjoRU",ko,[],[],['https://pbs.twimg.com/media/FaKjyuiVEAEBreh.jpg'],0,0,0,['traffic_kor'],[],https://twitter.com/HappyTraffic/status/1558988520026357762,False,,1,https://pbs.twimg.com/media/FaKjyuiVEAEBreh.jpg,,,,,,,[],,,,
1558988370314919936,1558988370314919936,2022-08-14 21:26:06 EDT,2022-08-14,21:26:06,-0400,877184221412028416,swingtradeasx,SwingTradeBot Aus,,Rose Above Previous Day's High today: $WAF $DDR $EOL $TLS $RAS $GMG $KOR $HVN $TMZ $GL1 $REH $POS $TON $SYR $RBX $SVW ...  https://t.co/Sr2t6babZ6,en,[],['https://asx.swingtradebot.com/alerts/38-rose-above-previous-day-s-high'],[],0,0,0,[],"['waf', 'ddr', 'eol', 'tls', 'ras', 'gmg', 'kor', 'hvn', 'tmz', 'reh', 'pos', 'ton', 'syr', 'rbx', 'svw']",https://twitter.com/SwingTradeAsx/status/1558988370314919936,False,,0,,,,,,,,[],,,,
1558988340535468032,1558927371897561088,2022-08-14 21:25:59 EDT,2022-08-14,21:25:59,-0400,1329633913791254529,a_a_kor_2,Andrey,,@pan_dok В твиттере переживает ооооооччччееееннннььььь маленький процент россиян,ru,[],[],[],0,0,0,[],[],https://twitter.com/a_a_kor_2/status/1558988340535468032,False,,0,,,,,,,,"[{'screen_name': 'pan_dok', 'name': 'Pan Doktor', 'id': '3340334637'}]",,,,
1558988318284558336,1557894645564194818,2022-08-14 21:25:54 EDT,2022-08-14,21:25:54,-0400,177077355,jhc1973,이호델라루나,,@BurgerKing_KOR 맛있어서 더 먹고 싶은 버거킹이라~,ko,[],[],[],0,0,0,[],[],https://twitter.com/jhc1973/status/1558988318284558336,False,,0,,,,,,,,"[{'screen_name': 'BurgerKing_KOR', 'name': '버거킹 코리아', 'id': '308872985'}]",,,,
1558988313117310976,1558988313117310976,2022-08-14 21:25:53 EDT,2022-08-14,21:25:53,-0400,146066313,kor_celebrities,韓流ツイッター,,ジョイ（Red Velvet） 、出勤ルックも超おしゃれ…ズボンが元々こうなの？  https://t.co/Luq97q6Mcr,ja,[],['https://www.wowkorea.jp/news/enter/2022/0815/10359950.html'],[],0,1,5,[],[],https://twitter.com/kor_celebrities/status/1558988313117310976,False,,0,,,,,,,,[],,,,
1558988244724752384,1558988244724752384,2022-08-14 21:25:36 EDT,2022-08-14,21:25:36,-0400,988954898082414593,linx_kor,가경동 급소가격🍳,,#스도쿠 고수님들 알려주세요 sudoku  https://t.co/qnbgBl4v9j,ko,[],[],['https://pbs.twimg.com/media/FaKjiyoUsAEHtTl.jpg'],0,0,0,['스도쿠'],[],https://twitter.com/LINX_Kor/status/1558988244724752384,False,,1,https://pbs.twimg.com/media/FaKjiyoUsAEHtTl.jpg,,,,,,,[],,,,
1558996005277900808,1558977248446894080,2022-08-14 21:56:27 EDT,2022-08-14,21:56:27,-0400,1419636307542921216,xo9koh8i1zq8dj3,معاذ,,@Hassanalsobhan دافوره,ar,[],[],[],0,0,0,[],[],https://twitter.com/Xo9koH8I1zq8Dj3/status/1558996005277900808,False,,0,,,,,,,,"[{'screen_name': 'Hassanalsobhan', 'name': 'حسن الصبحان', 'id': '3224562458'}]",,,,
1558996005072535552,1558996005072535552,2022-08-14 21:56:27 EDT,2022-08-14,21:56:27,-0400,1200346406390620161,mahalkosibelle7,MahalkosiBELLE,,LAsting LOVE DONBELLE  #LostInLAvWithDONNY #LuminousBELLEinLA,en,[],[],[],0,0,0,"['lostinlavwithdonny', 'luminousbelleinla']",[],https://twitter.com/MahalKoSiBELLE7/status/1558996005072535552,False,https://twitter.com/EspejoShienna/status/1558991276959498240,0,,,,,,,,[],,,,
1558996004459794432,1558996004459794432,2022-08-14 21:56:26 EDT,2022-08-14,21:56:26,-0400,1372024250706526209,_mellifilous_,Cha 💙,,Bilhin niyo na 'to! Stress na nanay ko HAHAHAH,tl,[],[],[],0,0,0,[],[],https://twitter.com/_Mellifilous_/status/1558996004459794432,False,https://twitter.com/_Mellifilous_/status/1558034362465021953,0,,,,,,,,[],,,,
1558996003461574656,1558996003461574656,2022-08-14 21:56:26 EDT,2022-08-14,21:56:26,-0400,1550454347695132672,_gelicae,gelicae,,PIGILAN NYO KO PLS 😭😭  https://t.co/ZMxfNeAMwc,tl,[],[],"['https://pbs.twimg.com/media/FaKqmcXVUAAD-k0.jpg', 'https://pbs.twimg.com/media/FaKqml5VEAIVV8F.jpg']",0,0,0,[],[],https://twitter.com/_gelicae/status/1558996003461574656,False,,1,https://pbs.twimg.com/media/FaKqmcXVUAAD-k0.jpg,,,,,,,[],,,,
1558996003239661569,1558996003239661569,2022-08-14 21:56:26 EDT,2022-08-14,21:56:26,-0400,1445912007429947395,zhainekeil,Shy.,,basta ambag ko 'to for today's videoww!   #WYATKickoffConcert #WhereYouAtSB19 📼 #SB19_dreamawards   @SB19Official #STANWORLD #SB19 #BackToSWSchool,en,"[{'screen_name': 'sb19official', 'name': 'sb19 official 🇵🇭', 'id': '1006064993282842624'}]",[],[],0,0,1,"['wyatkickoffconcert', 'whereyouatsb19', 'sb19_dreamawards', 'stanworld', 'sb19', 'backtoswschool']",[],https://twitter.com/ZhaineKeil/status/1558996003239661569,False,,0,,,,,,,,[],,,,
1558996003185119233,1558996003185119233,2022-08-14 21:56:26 EDT,2022-08-14,21:56:26,-0400,1073056834909425664,jxnxsxxrxn,JA,,sama na ng pakiramdam ko,tl,[],[],[],0,0,0,[],[],https://twitter.com/jxnxsxxrxn/status/1558996003185119233,False,,0,,,,,,,,[],,,,
1558996002035535872,1558952473175343104,2022-08-14 21:56:26 EDT,2022-08-14,21:56:26,-0400,1357360984252272640,ko_ea_,이양,,@Llllai_99r ㅠ,ko,[],[],[],0,0,0,[],[],https://twitter.com/Ko_ea_/status/1558996002035535872,False,,0,,,,,,,,"[{'screen_name': 'Llllai_99r', 'name': '💭', 'id': '1099602682245898240'}]",,,,
1558996001838743553,1558983087643832321,2022-08-14 21:56:26 EDT,2022-08-14,21:56:26,-0400,1545668878344548354,blueskiesforno1,Blue,,@ksunxlhee @maryy_2oo6 Pakita face ko para plus points 👀,tl,[],[],[],0,0,0,[],[],https://twitter.com/Blueskiesforno1/status/1558996001838743553,False,,0,,,,,,,,"[{'screen_name': 'ksunxlhee', 'name': 'Gabby', 'id': '1395154440496107520'}, {'screen_name': 'maryy_2oo6', 'name': 'jakiee', 'id': '1426451473185927168'}]",,,,
1558996001137930242,1558993661463261186,2022-08-14 21:56:26 EDT,2022-08-14,21:56:26,-0400,1125639157689212928,folkoir,َ,,@dreamqal kamukha mo ebeb ko,tl,[],[],[],0,0,0,[],[],https://twitter.com/folkoir/status/1558996001137930242,False,,0,,,,,,,,"[{'screen_name': 'dreamqal', 'name': 'َ', 'id': '1552337389158563840'}]",,,,
1558996000521392128,1558996000521392128,2022-08-14 21:56:25 EDT,2022-08-14,21:56:25,-0400,1215311537914564609,ko_kon__0,孤狐(ココン),,目隠し完了,ja,[],[],[],0,0,1,[],[],https://twitter.com/ko_kon__0/status/1558996000521392128,False,,0,,,,,,,,[],,,,
1558996000055984131,1558996000055984131,2022-08-14 21:56:25 EDT,2022-08-14,21:56:25,-0400,1059679048463339520,charmko2,Charm&Ko.,,送料が更新されました。詳しくは以下のページをご覧ください。 https://t.co/oXV7EcnOkV,ja,[],['https://ift.tt/mP6yqCs'],[],0,0,0,[],[],https://twitter.com/CharmKo2/status/1558996000055984131,False,,0,,,,,,,,[],,,,
1558995998784962561,1558995998784962561,2022-08-14 21:56:25 EDT,2022-08-14,21:56:25,-0400,1547775287261143042,masonko33138313,Mason.Koch,,"Mandala Patterns: Adult Coloring Book With ""I Am"" Affirmations, An Inspirational Coloring Book For Everyone: A Stress Relievi [IIOZEL8]   https://t.co/PYBhxcDS4Y",en,[],['https://www.amazon.com/dp/B0B181VLRW?tag=sino0614-20&qid=1660557382'],[],0,0,0,[],[],https://twitter.com/MasonKo33138313/status/1558995998784962561,False,,0,,,,,,,,[],,,,
1558995998600376321,1554118714408124416,2022-08-14 21:56:25 EDT,2022-08-14,21:56:25,-0400,93572150,renzandrewww,Andrew 💛,,@ged_jeryll Kuha ah susuggest ko nga sa KFC palitan na nila logo nila ng ginawa mo mas maganda pa HAHAHAHAHA,tl,[],[],[],0,0,0,[],[],https://twitter.com/renzandrewww/status/1558995998600376321,False,,0,,,,,,,,"[{'screen_name': 'ged_jeryll', 'name': 'Jryllgd', 'id': '2992225166'}]",,,,
1558995998168731648,1558995998168731648,2022-08-14 21:56:25 EDT,2022-08-14,21:56:25,-0400,1548283601951014912,friedthomato,eI,,ha ha ha gusto ko bilhin yung manga book ng jjk st chainsawman sa sm,tl,[],[],[],1,0,0,[],[],https://twitter.com/friedthomato/status/1558995998168731648,False,,0,,,,,,,,[],,,,
1558995996168065024,1558995987930435584,2022-08-14 21:56:24 EDT,2022-08-14,21:56:24,-0400,1546539030560780289,amylenngrace,Ag 🏹,,"@/friends, tani proud kamo nga wala na ko gaka late",tl,[],[],[],0,0,0,[],[],https://twitter.com/amylenngrace/status/1558995996168065024,False,,0,,,,,,,,[],,,,
1558995995387908096,1558963332836577280,2022-08-14 21:56:24 EDT,2022-08-14,21:56:24,-0400,768817250950221824,pen_gin_ne_ko,🌟辺銀猫カワウソとちっちゃい怪獣(PENGINNEKO)🌟,,@KABUZAILE_NEO ありがとうございます🦖✨,ja,[],[],[],0,0,0,[],[],https://twitter.com/pen_gin_ne_ko/status/1558995995387908096,False,,0,,,,,,,,"[{'screen_name': 'KABUZAILE_NEO', 'name': '野澤は歌舞伎🌟🌼', 'id': '868105867953971200'}]",,,,
1558995994200514560,1558943410039402496,2022-08-14 21:56:24 EDT,2022-08-14,21:56:24,-0400,1397493180212289538,ysjluvr,julienne,,@acyllz @bosskanye kinopya mo lang yung sagot ko 🤮,tl,[],[],[],0,0,0,[],[],https://twitter.com/ysjluvr/status/1558995994200514560,False,,0,,,,,,,,"[{'screen_name': 'acyllz', 'name': 'ai', 'id': '1537744260010692608'}, {'screen_name': 'bosskanye', 'name': '🌙', 'id': '1555123315793993728'}]",,,,
1558995993445937152,1558995993445937152,2022-08-14 21:56:24 EDT,2022-08-14,21:56:24,-0400,901466078861115398,jhcllrdrgz,zoelle,,Sakit parin paa ko😭🤣,tl,[],[],[],0,0,0,[],[],https://twitter.com/jhcllrdrgz/status/1558995993445937152,False,,0,,,,,,,,[],,,,
1558995991017431040,1558957579979857920,2022-08-14 21:56:23 EDT,2022-08-14,21:56:23,-0400,1263508440011255814,mist1a_,ミスティア,,@ko_Obc ありがとう。笑 睡眠って大事ね。笑,ja,[],[],[],0,0,0,[],[],https://twitter.com/Mist1a_/status/1558995991017431040,False,,0,,,,,,,,"[{'screen_name': 'ko_Obc', 'name': 'こう', 'id': '1233428939328016384'}]",,,,
1558995988848599040,1558981994712670209,2022-08-14 21:56:23 EDT,2022-08-14,21:56:23,-0400,770232021478105089,vieeennnnn,ely,,"@Jacobbbbbbb4 bobo ka, 3 weeks na lang maamoy ko kaasiman m",tl,[],[],[],0,0,0,[],[],https://twitter.com/vieeennnnn/status/1558995988848599040,False,,0,,,,,,,,"[{'screen_name': 'Jacobbbbbbb4', 'name': 'Holy', 'id': '1113726024242434048'}]",,,,
1558965651015868416,1558820310975234049,2022-08-14 19:55:50 EDT,2022-08-14,19:55:50,-0400,1521749072,dariodigida,Dario Di Giovanni,,@Kore_1993 Io mi sentivo tutta na cosa dentro…,it,[],[],[],0,0,0,[],[],https://twitter.com/dariodigida/status/1558965651015868416,False,,0,,,,,,,,"[{'screen_name': 'Kore_1993', 'name': 'Koré🇮🇹', 'id': '2358531194'}]",,,,
1558965639288500224,1558904325686034433,2022-08-14 19:55:47 EDT,2022-08-14,19:55:47,-0400,1415352066189545479,luytaris,Luy,,@Kore_pot si,und,[],[],[],0,0,1,[],[],https://twitter.com/Luytaris/status/1558965639288500224,False,,0,,,,,,,,"[{'screen_name': 'Kore_pot', 'name': 'poto', 'id': '1424853191255019529'}]",,,,
1558965384128126977,1558698667657367552,2022-08-14 19:54:46 EDT,2022-08-14,19:54:46,-0400,1471511570777661446,anaramombekova,Анара Момбекова,,@kkukstudio  https://t.co/fcrfuiOF3w,qme,[],[],"['https://pbs.twimg.com/media/FaKOvZ4WQAE3Jk_.jpg', 'https://pbs.twimg.com/media/FaKOvpiXkAAnNmT.jpg', 'https://pbs.twimg.com/media/FaKOv-AXwAMzgD1.jpg', 'https://pbs.twimg.com/media/FaKOwRoXgAEeuyb.jpg']",0,0,0,[],[],https://twitter.com/AnaraMombekova/status/1558965384128126977,False,,1,https://pbs.twimg.com/media/FaKOvZ4WQAE3Jk_.jpg,,,,,,,[],,,,
1558965238472613890,1558698667657367552,2022-08-14 19:54:11 EDT,2022-08-14,19:54:11,-0400,1471511570777661446,anaramombekova,Анара Момбекова,,@kkukstudio  https://t.co/3G7McG99Zj,qme,[],[],['https://pbs.twimg.com/media/FaKOnzsXEAEGVvw.jpg'],0,0,0,[],[],https://twitter.com/AnaraMombekova/status/1558965238472613890,False,,1,https://pbs.twimg.com/media/FaKOnzsXEAEGVvw.jpg,,,,,,,[],,,,
